game_dates,pitcher_hm,pitcher_aw,hitman_hm_1,hitman_hm_2,hitman_hm_3,hitman_hm_4,hitman_hm_5,hitman_hm_6,hitman_hm_7,hitman_hm_8,hitman_hm_9,hitman_aw_1,hitman_aw_2,hitman_aw_3,hitman_aw_4,hitman_aw_5,hitman_aw_6,hitman_aw_7,hitman_aw_8,hitman_aw_9,winner,gameId,homeTeamCode,awayTeamCode,hm_R,hm_h,hm_e,hm_b,aw_R,aw_h,aw_e,aw_b
20190818,68419,76455,79402,62404,61404,67450,75566,69405,66838,74540,64468,61186,79109,78135,76290,79192,69165,77564,61102,79150,AWAY,20190818LGSS02019,SS,LG,1,7,0,4,8,11,0,6
20190818,65543,69861,79215,79231,69209,78224,76267,62244,74206,79240,77248,61204,63593,78513,71564,69569,60523,66508,64022,65515,HOME,20190818LTOB02019,OB,LT,11,12,1,7,3,6,1,2
20190818,60263,62869,64984,76849,62907,76232,62025,63963,69901,66917,78122,63704,62895,75847,76812,61353,71837,62884,69825,76802,HOME,20190818SKNC02019,NC,SK,7,11,0,3,4,12,2,1
20190820,69745,69439,68743,66706,76753,68730,71752,73136,78288,61554,78756,79402,64468,62404,67450,75566,61404,66838,74540,62415,AWAY,20190820SSHH02019,HH,SS,0,4,0,0,5,6,1,9
20190820,65516,67313,64004,62802,68050,74339,67025,73113,76313,78548,64006,67341,64300,68345,75125,78168,64346,79456,65357,67304,HOME,20190820WOKT02019,KT,WO,6,13,0,3,0,5,0,2
20190820,69940,77211,64984,76849,62907,76232,74465,62025,78813,69901,66917,79231,69209,76267,78224,62244,74206,77248,64086,62234,HOME,20190820OBNC02019,NC,OB,3,8,0,2,2,4,0,0
20190820,77829,69861,63704,62895,75847,76812,61353,71837,62884,69825,76802,61204,63593,78513,71564,69569,76249,68525,64022,65515,HOME,20190820LTSK02019,SK,LT,5,10,0,3,0,4,0,4
20190820,68135,69640,61186,79109,78135,76290,79192,69165,77564,61102,79150,66606,64646,69652,72443,62265,79608,64560,63722,78603,HOME,20190820HTLG02019,LG,HT,15,14,2,10,3,7,2,4
20190821,63111,62754,61186,79109,78135,76290,79192,69165,77564,71184,79150,70410,78603,69652,72443,62265,79608,64560,62864,64646,HOME,20190821HTLG02019,LG,HT,6,11,0,2,4,9,2,3
20190821,62698,64021,63704,62895,75847,76812,61353,71837,62884,69825,76802,69517,63593,78513,71564,69569,76249,77463,64022,65515,HOME,20190821LTSK02019,SK,LT,5,10,0,2,4,9,2,0
20190821,67048,65320,64868,60558,68050,74339,67025,73113,76313,78548,64006,78168,64300,67341,75125,68345,79365,62356,79334,67304,AWAY,20190821WOKT02019,KT,WO,1,6,1,0,8,10,1,6
20190822,66859,79764,63704,62895,75847,67872,61353,76812,71837,69825,76802,66706,68743,76753,68730,71752,73136,75808,78288,78756,HOME,20190822HHSK02019,SK,HH,8,13,1,6,6,11,3,5
20190822,62937,77637,78168,64300,67341,75125,68345,79365,79334,62356,79456,66606,64646,69652,72443,62265,64560,79608,63722,78603,DRAW,20190822HTWO02019,WO,HT,5,10,0,1,5,13,0,6
20190822,69032,65546,64006,60558,68050,74339,67025,76313,64906,64011,64166,69517,63593,78513,71564,77463,76249,69569,64022,65515,HOME,20190822LTKT02019,KT,LT,4,11,0,2,2,10,1,1
20190822,61101,65933,61186,79109,78135,76290,79192,69165,77564,61102,79150,64984,76849,62907,76232,69901,62025,78813,62934,66917,AWAY,20190822NCLG02019,LG,NC,2,3,0,3,5,9,2,5
20190822,69446,68240,79402,64468,62404,67450,75566,61404,69405,69442,62415,79215,79231,76267,78224,69209,75334,62244,79240,74206,AWAY,20190822OBSS02019,SS,OB,1,4,0,3,13,15,0,7
20190823,60841,69744,63704,62895,75847,67872,61353,76812,71837,69825,76802,66706,68743,76753,68730,71752,73136,75808,78288,78756,HOME,20190823HHSK02019,SK,HH,6,11,0,3,2,9,1,4
20190823,69343,69656,78168,68345,67341,75125,64300,64346,79365,65357,67304,70410,78603,69652,62265,64560,79608,76368,62864,64646,HOME,20190823HTWO02019,WO,HT,6,12,0,4,0,7,0,0
20190823,65048,77318,64004,60558,68050,74339,67025,76313,62802,78548,64006,76249,69517,78513,71564,77463,69569,72546,67539,66508,DRAW,20190823LTKT02019,KT,LT,3,9,0,9,3,13,0,0
20190823,69103,69953,61186,79109,78135,76290,79192,69165,77564,61102,79150,64984,76849,62907,76232,74465,69901,62934,66917,60566,HOME,20190823NCLG02019,LG,NC,8,14,0,5,2,8,0,5
20190823,77446,79229,79402,64468,62404,67450,61404,75566,69405,74540,62415,79215,79231,76267,78224,69209,75334,62244,74206,62234,AWAY,20190823OBSS02019,SS,OB,4,4,0,6,8,15,0,5
20190824,68419,66018,79402,64468,62404,67450,75566,61404,69405,74540,62415,78168,68345,67341,75125,64300,65357,79365,67304,62353,HOME,20190824WOSS02019,SS,WO,2,7,0,2,1,9,0,6
20190824,62611,66291,68743,66706,76753,68730,71752,73136,75808,64717,78756,79215,79231,75334,78224,69209,76267,74206,62244,79240,AWAY,20190824OBHH02019,HH,OB,3,10,4,1,13,16,1,6
20190824,62869,69620,63704,62895,75847,67872,61353,71837,69825,76802,77243,66606,78603,69652,72443,62265,79608,64560,63722,64646,HOME,20190824HTSK02019,SK,HT,4,8,0,6,3,7,0,1
20190824,76455,69045,61186,79109,78135,76290,79192,69165,77564,61102,79150,64004,64006,68050,74339,67025,76313,64906,78548,60558,HOME,20190824KTLG02019,LG,KT,12,14,0,3,8,10,4,6
20190824,62528,60263,76249,66508,78513,71564,77463,68525,69517,64022,65515,62907,76849,69901,76232,78813,74465,64984,66917,78122,AWAY,20190824NCLT02019,LT,NC,3,8,1,3,8,15,0,2
20190825,77829,69640,63704,62895,75847,67872,61353,76812,71837,69825,76802,64646,78603,69652,72443,79608,64560,76368,63722,62908,AWAY,20190825HTSK02019,SK,HT,2,8,0,2,4,7,0,4
20190825,68135,65516,61186,79109,78135,76290,79192,69165,77564,61102,79150,64004,62802,68050,74339,67025,76313,63448,78548,64006,AWAY,20190825KTLG02019,LG,KT,3,10,2,3,7,11,0,5
20190825,69745,65543,68743,66706,76753,68730,71752,75808,78288,60100,78756,79215,79231,75334,78224,69209,76267,74206,62244,79240,AWAY,20190825OBHH02019,HH,OB,2,2,0,1,3,12,0,0
20190825,69439,67313,79402,64468,62404,67450,75566,61404,66838,74540,62415,67341,62353,64300,75125,68345,65357,62356,79456,67304,AWAY,20190825WOSS02019,SS,WO,8,14,0,2,21,23,0,13
20190825,69539,69940,76249,63593,69569,71564,68525,61566,62556,67539,65515,62907,76849,69901,76232,74465,62025,64984,66917,62934,HOME,20190825NCLT02019,LT,NC,5,10,0,3,4,9,0,4
20190827,66920,68043,62907,76849,69901,76232,74465,78813,62934,66917,64984,64004,64006,68050,74339,67025,73113,76313,78548,62802,HOME,20190827KTNC02019,NC,KT,4,6,0,4,3,8,0,4
20190827,69861,63145,76249,77532,78513,71564,77463,69569,69517,67539,62556,61186,79109,78135,76290,79192,69165,77564,61102,79150,AWAY,20190827LGLT02019,LT,LG,1,5,2,3,2,8,0,3
20190827,77211,62698,79215,79231,75334,69209,76267,62244,74206,79240,79290,63704,62895,75847,67872,61353,76812,71837,69825,76802,HOME,20190827SKOB02019,OB,SK,4,8,0,1,2,8,1,1
20190827,65616,74454,70410,64646,69652,72443,62265,79608,64560,62864,78603,79402,64468,62404,67450,75566,61404,69405,74540,62415,AWAY,20190827SSHT02019,HT,SS,1,6,1,1,10,14,1,4
20190827,63791,65320,68743,66706,76753,68730,73136,75808,78288,61554,69737,64300,67341,65357,75125,68345,79365,62356,79456,79334,AWAY,20190827WOHH02019,HH,WO,0,7,0,1,15,17,1,3
20190828,67737,67603,66706,75808,76753,68730,71752,60100,78288,78756,68743,67341,78168,64300,75125,68345,62356,65357,79456,67304,HOME,20190828WOHH02019,HH,WO,2,7,2,6,1,5,0,7
20190828,77637,69446,66606,64646,69652,72443,62265,64560,62908,63722,63636,79402,64468,62404,67450,75566,61404,69405,74540,69418,HOME,20190828SSHT02019,HT,SS,5,7,0,5,1,7,0,5
20190828,68240,68815,79215,79231,75334,69209,76267,62244,79240,62234,79290,63704,61353,75847,62895,67872,76812,71837,73209,76802,HOME,20190828SKOB02019,OB,SK,4,10,2,5,2,2,2,2
20190828,65933,69032,76849,64984,69901,76232,74465,78813,62025,73306,62934,64004,60558,68050,74339,67025,73113,76313,64011,64006,AWAY,20190828KTNC02019,NC,KT,2,7,0,3,8,8,0,7
20190828,65546,61101,69517,77532,76249,71564,78513,68525,62556,64022,65515,61186,79150,78135,76290,79192,69165,77564,61102,79109,HOME,20190828LGLT02019,LT,LG,4,10,1,4,3,9,0,3
20190829,69953,69656,64984,78813,76849,76232,74465,69901,62934,66917,73306,70410,78603,69652,72443,62265,64560,62908,62864,64646,HOME,20190829HTNC02019,NC,HT,4,10,0,2,3,7,0,2
20190829,69343,77318,78168,64300,67341,75125,68345,79365,67304,79334,62353,76249,77532,69569,71564,78513,68525,65586,67539,62556,HOME,20190829LTWO02019,WO,LT,4,8,0,4,0,5,2,1
20190829,65048,79229,64004,62802,68050,74339,67025,73113,76313,78548,64006,79240,79231,75334,69209,76267,62244,62234,61208,79290,HOME,20190829OBKT02019,KT,OB,11,16,1,3,8,10,1,6
20190829,77446,60841,64468,62415,62404,67450,61404,69405,75566,74540,69453,63704,61353,75847,67872,76812,66052,71837,73209,76802,HOME,20190829SKSS02019,SS,SK,5,7,2,7,4,11,1,5
20190830,76455,69748,61186,79109,78135,76290,79192,69165,77564,61102,79150,66706,75808,68730,71752,60100,76753,78288,78756,68743,AWAY,20190830HHLG02019,LG,HH,0,4,1,6,1,6,0,4
20190830,61268,64021,78168,64300,67341,75125,68345,79365,67304,65357,62353,69517,77532,69569,78513,68525,76249,61566,64022,62556,HOME,20190830LTWO02019,WO,LT,5,11,1,2,2,4,0,2
20190830,69045,66291,64004,62802,68050,74339,67025,73113,76313,78548,64006,79240,79231,75334,69209,76267,74206,62244,61208,63257,AWAY,20190830OBKT02019,KT,OB,1,5,0,4,3,8,0,4
20190830,69439,62869,79402,64468,62404,67450,61404,75566,69453,74540,69418,63704,61353,75847,62895,66052,71837,73209,77243,76802,AWAY,20190830SKSS02019,SS,SK,0,5,0,0,2,5,0,3
20190830,60263,69620,62907,78813,76849,76232,74465,69901,62934,66917,78122,66606,78603,69652,72443,62265,70410,79608,62908,63722,AWAY,20190830HTNC02019,NC,HT,2,9,2,5,8,14,0,4
20190831,65543,68419,79240,79231,75334,69209,76267,62244,74206,63257,61208,64468,61404,62404,67450,69405,75566,69453,74540,62415,HOME,20190831SSOB02019,OB,SS,5,7,0,5,3,8,0,1
20190831,69940,67313,62907,60566,76849,76232,63963,78813,69901,66917,64984,78168,64300,67341,75125,68345,79456,67304,79334,62353,AWAY,20190831WONC02019,NC,WO,3,12,0,4,9,11,0,9
20190831,69640,62528,66606,64646,69652,72443,62265,70410,62908,78643,63636,76249,77532,78513,69569,68525,62556,69517,64022,65515,HOME,20190831LTHT02019,HT,LT,4,9,1,6,2,7,1,2
20190831,62611,65516,66706,75808,68730,71752,60100,78288,76753,68743,78756,64004,62802,68050,74339,67025,76313,60558,78548,64006,AWAY,20190831KTHH02019,HH,KT,1,10,0,2,6,14,0,3
20190831,77829,68135,63704,61353,75847,62895,75151,67872,76812,69825,76802,61186,79109,78135,76290,79192,69165,77564,61102,79150,AWAY,20190831LGSK02019,SK,LG,4,14,2,2,6,16,0,0
20190901,69744,68043,66706,61700,75808,68730,73136,60100,78288,79705,78756,64004,62802,68050,74339,67025,76313,60558,78548,64006,HOME,20190901KTHH02019,HH,KT,6,10,1,2,1,9,0,4
20190901,62698,63145,63704,61353,75847,62895,75151,67872,76812,69825,76802,61186,79109,78135,76290,79192,69165,77564,61102,79150,HOME,20190901LGSK02019,SK,LG,9,9,0,8,6,10,2,2
20190901,62754,69539,64646,62908,69652,72443,62265,69636,64560,68646,63636,77532,65515,78513,69569,68525,62556,61566,64022,63593,HOME,20190901LTHT02019,HT,LT,4,13,0,2,2,9,0,1
20190901,77211,74454,79240,79231,75334,69209,62244,74206,77248,63257,61208,79402,69453,62404,67450,69405,61404,61197,66409,69442,HOME,20190901SSOB02019,OB,SS,4,8,0,4,1,6,2,2
20190901,66920,65320,64984,76849,62907,76232,74465,78813,69901,62931,68912,78168,64300,67341,75125,68345,79365,79334,79300,62353,HOME,20190901WONC02019,NC,WO,4,10,0,1,2,8,1,4
20190903,69745,77637,75808,66706,68730,71752,60100,78288,79705,68743,78756,70410,64646,69652,72443,62265,79608,78603,64560,63722,AWAY,20190903HTHH02019,HH,HT,5,9,0,4,6,10,4,5
20190903,69032,69103,64004,62802,68050,74339,67025,73113,76313,64011,64006,61186,79109,78135,76290,79192,69165,77564,61102,79150,AWAY,20190903LGKT02019,KT,LG,0,3,1,2,5,6,0,7
20190903,68815,66960,71837,61353,75847,75151,76812,67872,69825,61869,76802,76849,62934,62907,76232,78813,62931,69901,63963,73306,HOME,20190903NCSK02019,SK,NC,8,13,0,4,1,5,2,4
20190903,69861,69446,76249,77532,78513,69569,68525,62556,65515,67539,63593,64468,69405,62404,67450,61404,75566,69453,74540,66409,AWAY,20190903SSLT02019,LT,SS,4,5,1,2,5,9,1,5
20190903,68240,67603,79240,79231,75334,69209,79215,76267,74206,62244,63257,78168,64300,67341,75125,68345,65357,67304,79456,64346,AWAY,20190903WOOB02019,OB,WO,2,7,0,4,5,9,2,2
20190904,67737,69656,66706,61700,75808,73136,60100,79705,78288,62797,78756,64646,64560,69652,72443,62265,63260,78603,78643,62908,AWAY,20190904HTHH02019,HH,HT,0,5,0,1,1,7,0,5
20190904,65546,69439,77532,61566,78513,68525,76249,69569,69517,67539,65515,79402,64468,62404,69405,61404,75566,61197,74540,69418,AWAY,20190904SSLT02019,LT,SS,0,9,2,3,8,12,2,5
20190905,69343,77446,78168,64300,67341,75125,68345,65357,79365,67304,64346,79402,64468,62404,67450,69405,61404,75566,74540,69418,AWAY,20190905SSWO02019,WO,SS,0,3,1,5,4,10,2,4
20190905,69953,69748,60566,76849,62907,76232,78813,74465,69901,62934,66917,75808,78756,76753,71752,60100,79705,78288,69737,61554,AWAY,20190905HHNC02019,NC,HH,0,4,0,1,3,7,0,3
20190906,65516,65616,64004,62802,68050,74339,67025,73113,76313,78548,64006,64646,78603,69652,72443,62265,79608,64560,68646,62908,HOME,20190906HTKT02019,KT,HT,5,11,1,3,2,10,2,2
20190906,68135,77318,61186,79109,78135,76290,79192,69165,77564,61102,79150,77532,60523,76249,78513,68525,69569,62556,67539,65515,HOME,20190906LTLG02019,LG,LT,5,9,2,2,2,6,1,2
20190906,67313,68419,78168,68345,67341,75125,64300,79334,67304,79456,62356,79402,64468,69405,67450,75566,61404,69453,74540,69418,HOME,20190906SSWO02019,WO,SS,6,11,0,3,1,7,0,1
20190906,60263,79764,64984,76849,62907,76232,69901,62025,62931,78122,73306,75808,78756,76753,71752,60100,78288,61554,79705,69737,HOME,20190906HHNC02019,NC,HH,4,8,1,3,0,7,0,2
20190907,69744,64021,75808,66706,76753,73136,79705,78288,61554,68743,78756,77532,60523,76249,78513,69569,68525,62556,67539,65515,HOME,20190907LTHH02019,HH,LT,5,14,0,3,1,9,1,0
20190907,74454,69940,62415,69405,61404,67450,75566,69453,74540,68407,64468,64984,76849,62907,76232,69901,74465,62931,62025,62934,AWAY,20190907NCSS02019,SS,NC,2,6,0,2,8,11,0,3
20190907,69620,65320,64646,78603,70410,72443,62265,64560,69636,78643,62908,78168,68345,67341,75125,64300,79365,67304,79334,62356,AWAY,20190907WOHT02019,HT,WO,3,9,0,0,7,13,0,7
20190908,69745,69539,68743,66706,76753,73136,79705,78288,61554,74729,78756,77532,60523,76249,78513,69569,62556,68525,68518,61204,AWAY,20190908LTHH02019,HH,LT,0,3,2,4,12,13,0,8
20190908,69446,65933,79402,69405,62404,67450,75566,61404,64468,74540,69418,62907,76849,74465,76232,78813,69901,62931,62025,62934,HOME,20190908NCSS02019,SS,NC,9,12,1,5,4,10,0,3
20190908,69103,77211,61186,79109,78135,69165,79192,77564,78217,61102,79150,79240,79231,75334,69209,76267,62244,74206,63257,61208,HOME,20190908OBLG02019,LG,OB,2,8,1,2,1,8,1,3
20190908,69032,68815,64004,64007,68050,74339,67025,73113,76313,78548,64006,63704,61353,75847,62895,75151,67872,76812,73209,76802,HOME,20190908SKKT02019,KT,SK,5,8,0,3,0,3,0,4
20190908,67604,67603,64646,62908,70410,72443,63260,64560,76368,78643,63636,78168,68345,67341,75125,64300,67304,62356,79456,64346,AWAY,20190908WOHT02019,HT,WO,3,8,5,3,13,16,1,8
20190910,67737,76455,68743,75808,76753,71752,74729,78288,61554,63700,78756,61186,79109,78135,69165,79192,77564,78217,61102,79150,AWAY,20190910LGHH02019,HH,LG,2,10,1,3,5,10,1,6
20190910,69439,69045,79402,69453,62404,67450,75566,61404,62415,66409,69442,64004,64007,68050,74339,67025,73113,76313,78548,64006,HOME,20190910KTSS02019,SS,KT,3,5,0,2,2,7,2,1
20190910,69861,69640,77532,60523,76249,78513,69569,62556,68525,68518,65515,64646,78603,69652,72443,62265,70410,64560,68646,62908,HOME,20190910HTLT02019,LT,HT,8,13,1,4,4,10,4,4
20190911,77829,69343,63704,61353,75847,75151,67872,76812,71837,73209,76802,78168,68345,67341,75125,64300,79365,67304,79334,64346,AWAY,20190911WOSK02019,SK,WO,2,5,1,4,4,12,0,1
20190911,65543,66920,79240,79231,75334,69209,76267,74206,62244,63257,63559,64984,76849,62907,76232,74465,62025,69901,73306,62934,AWAY,20190911NCOB02019,OB,NC,0,2,0,2,4,9,0,2
20190911,65546,77637,77532,60523,76249,71564,78513,69569,62556,68518,61204,64646,62908,69652,63260,62265,64560,79113,63636,63722,AWAY,20190911HTLT02019,LT,HT,0,3,0,0,4,9,1,5
20190911,77446,65048,64468,69405,62404,67450,75566,69453,66409,62415,69442,64004,64007,68050,74339,67025,73113,76313,78548,64006,HOME,20190911KTSS02019,SS,KT,11,11,0,5,8,13,2,6
20190911,69748,61101,61700,66706,76753,73136,75808,78288,68743,78756,66702,61186,79109,78135,69165,79192,77564,79530,61102,79150,HOME,20190911LGHH02019,HH,LG,9,13,1,10,5,10,0,1
20190912,66291,62754,79240,79231,75334,69209,76267,62234,63257,61208,63440,66606,64646,69652,72443,62265,69636,62908,68646,63636,HOME,20190912HTOB02019,OB,HT,5,11,2,0,0,3,0,1
20190912,67313,68135,78168,68345,67341,75125,64300,67304,79334,62356,79456,61186,79109,78135,76290,79192,69165,77564,61102,79150,HOME,20190912LGWO02019,WO,LG,3,6,1,6,2,5,1,5
20190912,65516,69953,64004,64007,68050,74339,67025,73113,76313,78548,64006,64984,76849,62907,76232,78813,62025,69901,73306,62934,AWAY,20190912NCKT02019,KT,NC,4,13,0,3,7,13,0,4
20190912,77318,62869,77532,60523,76249,78513,69569,62556,67504,67539,65515,63704,61353,75847,62895,75151,67872,69825,77243,63450,AWAY,20190912SKLT02019,LT,SK,1,6,0,0,2,4,0,2
20190913,68419,79764,64468,69405,62404,67450,75566,69453,61197,62415,69442,68743,66706,71752,73136,75808,79705,63700,78288,78756,AWAY,20190913HHSS02019,SS,HH,4,9,3,5,5,10,0,2
20190913,79229,69656,79240,79231,75334,69209,76267,78224,62244,62234,63257,64646,62908,63260,72443,79113,78603,76368,78643,66657,HOME,20190913HTOB02019,OB,HT,6,9,0,1,2,7,4,0
20190913,65320,63145,78168,68345,67341,75125,64300,79365,67304,79334,64346,61186,79109,78135,76290,79192,69165,77564,71184,79150,AWAY,20190913LGWO02019,WO,LG,1,8,0,3,4,9,0,2
20190913,69032,69940,64004,64007,68050,74339,67025,73113,76313,78548,64006,64984,76849,62907,76232,78813,69901,62931,73306,62934,AWAY,20190913NCKT02019,KT,NC,2,9,0,5,5,11,0,0
20190913,64021,60841,76509,60523,77532,78513,61566,62556,67504,67539,65515,63704,61353,75847,62895,67872,74846,76812,69825,76802,HOME,20190913SKLT02019,LT,SK,1,6,0,1,0,3,0,5
20190914,68043,67603,64868,60558,67025,68050,73113,76313,78548,64166,64006,78168,67341,68345,75125,64300,62356,67304,64346,79456,HOME,20190914WOKT02019,KT,WO,3,7,0,4,2,6,2,3
20190914,60263,74454,64984,76849,62907,76232,78813,62931,69901,62934,78122,62415,69405,62404,67450,75566,69453,68407,64499,64793,HOME,20190914SSNC02019,NC,SS,7,13,1,4,1,5,1,1
20190914,69744,69539,68743,66706,71752,73136,75808,74729,79705,78288,78756,77532,60523,76249,69569,76509,62556,67504,68518,65515,HOME,20190914LTHH02019,HH,LT,5,12,0,4,2,6,1,1
20190914,69103,65616,61186,79109,78135,76290,69165,72133,77564,61102,79150,66606,64646,69652,72443,62265,63260,62908,68646,63636,HOME,20190914HTLG02019,LG,HT,7,11,1,2,2,6,1,1
20190914,68815,77211,63704,62895,75847,75151,67872,76812,71837,69825,76802,79240,79231,75334,69209,76267,78224,62244,74206,63257,HOME,20190914OBSK02019,SK,OB,7,18,2,3,6,12,1,7
20190915,75138,69045,63704,61353,75847,75151,67872,76812,71837,63450,76802,64868,60558,67025,68050,73113,76313,64011,64166,64006,AWAY,20190915KTSK02019,SK,KT,6,9,1,3,8,11,1,8
20190915,67737,69861,61700,66706,76753,73136,75808,79705,78288,66702,78756,77532,76509,76249,78513,69569,62556,67504,68518,65515,AWAY,20190915LTHH02019,HH,LT,1,8,0,4,7,10,1,3
20190915,76455,67263,61186,79109,78135,76290,69165,77564,78217,61102,79150,79240,79231,75334,69209,76267,78224,62234,63440,63257,HOME,20190915OBLG02019,LG,OB,10,16,2,2,4,10,0,4
20190915,65933,69439,64984,76849,62907,69901,74465,62025,62931,62934,68912,79402,64468,62404,67450,75566,61197,62415,69418,69442,HOME,20190915SSNC02019,NC,SS,6,8,0,2,1,6,0,3
20190916,79440,69745,62415,69405,62404,67450,75566,69453,66409,72456,69442,68743,66706,71752,73136,75808,76753,78288,66702,78756,AWAY,20190916HHSS02019,SS,HH,1,6,1,5,11,12,0,11
20190916,69041,61101,64004,60558,68050,74339,73113,67025,76313,78548,64006,61186,78135,69165,76290,79192,77564,61102,79150,69100,AWAY,20190916LGKT02019,KT,LG,2,7,0,3,4,14,1,1
20190916,65543,69343,79240,76267,75334,69209,78224,62244,63257,63559,62234,78168,64300,67341,75125,68345,79365,67304,79334,64346,AWAY,20190916WOOB02019,OB,WO,3,6,1,3,6,11,1,2
20190917,69748,61268,68743,66706,71752,73136,75808,76753,74729,78288,78756,78168,64300,67341,75125,68345,79365,67304,79334,62353,HOME,20190917WOHH02019,HH,WO,1,6,0,0,0,3,1,1
20190917,77637,66920,64646,78603,69652,72443,64560,63260,62908,63636,63722,64984,76849,62907,76232,69901,78813,62934,62925,73306,HOME,20190917NCHT02019,HT,NC,3,6,1,7,2,3,1,2
20190918,69620,65546,64646,78603,69652,72443,64560,79113,63260,78643,62908,77532,60523,76249,78513,69569,62556,67504,68518,61204,HOME,20190918LTHT02019,HT,LT,6,11,2,1,5,10,0,6
20190918,62698,69953,71837,61353,75847,75151,76812,67872,66052,73209,76802,76849,78813,62907,76232,74465,69901,62931,63963,62934,AWAY,20190918NCSK02019,SK,NC,0,5,0,3,6,9,0,3
20190918,77446,68135,62415,69405,62404,67450,75566,69453,61197,64468,69442,61186,78135,69165,76290,79192,77564,61102,79150,69100,AWAY,20190918LGSS02019,SS,LG,3,8,1,3,4,4,4,3
20190919,62869,68240,63704,61353,75847,75151,67872,74846,73209,63450,77243,79240,76267,69209,78224,75334,62244,63257,62234,79231,AWAY,20190919OBSK12019,SK,OB,4,9,1,3,6,11,0,5
20190919,68419,69640,62415,69405,62404,67450,75566,69453,61404,64468,64793,64646,78603,69652,72443,64560,62908,63260,67644,63636,HOME,20190919HTSS02019,SS,HT,12,14,1,5,2,11,1,1
20190919,69940,69103,63920,60566,62907,76232,69901,74465,62931,63963,62934,61186,79109,78135,76290,79192,69165,77564,61102,79150,HOME,20190919LGNC02019,NC,LG,5,6,0,6,3,11,1,5
20190919,77829,66291,63704,62895,75847,75151,67872,76812,71837,66864,76802,79240,69209,75334,78224,76267,63257,63440,64086,74206,AWAY,20190919OBSK22019,SK,OB,3,4,1,0,7,11,0,5
20190920,79229,65616,79231,76267,69209,78224,75334,62244,63257,62234,67207,64646,62908,78603,69652,64560,66615,66657,67644,65464,HOME,20190920HTOB02019,OB,HT,6,9,0,1,2,7,2,1
20190920,77318,65516,77532,60523,76249,78513,76509,62556,67504,67539,65515,64004,62802,68050,74339,76313,73113,78548,64166,64006,AWAY,20190920KTLT02019,LT,KT,0,5,0,1,7,9,0,3
20190920,69744,74454,68743,66706,75808,73136,71752,76753,78288,66702,78756,62415,69405,62404,67450,75566,69453,64468,64469,69442,HOME,20190920SSHH02019,HH,SS,5,5,0,5,3,8,0,4
