code,year,date,result,startup,ip,run,er,bf,ab,hit,second,third,homerun,bb,ibb,hbp,k,pit,whip,avg,obp,ops,era,avli,re24,wpa,gsc,decision,itv,filter
69446,2019,05-23,W 2:1,1,6.2,1,1,25,24,5,1,0,0,1,0,0,4,94,1.03,0.217,0.24,0.49,3.16,0.97,2.63,0.274,63,,7,
69446,2019,05-29,L 2:3,1,5.0,2,2,22,20,5,3,0,1,2,0,0,2,88,1.07,0.222,0.318,0.868,3.21,0.8300000000000001,0.78,0.002,49,,6,
69446,2019,06-04,W 3:1,1,5.0,0,0,19,16,2,0,0,0,3,0,0,4,80,1.06,0.213,0.263,0.388,2.87,1.04,2.78,0.28,64,W,6,
69446,2019,06-09,W 9:0,1,5.0,0,0,22,19,4,0,0,0,3,0,0,3,98,1.1,0.212,0.318,0.529,2.6,0.85,2.78,0.124,59,W,5,
69446,2019,06-16,L 1:3,1,6.0,1,1,25,22,5,0,0,0,3,0,0,5,102,1.12,0.214,0.32,0.547,2.48,1.2,2.33,0.191,60,,7,
69446,2019,06-22,L 0:5,1,5.2,3,3,24,23,6,0,0,1,1,0,0,6,104,1.13,0.218,0.292,0.683,2.69,1.0,0.08,-0.05,50,L,6,
69446,2019,07-06,D 2:2,1,6.0,2,1,27,26,7,0,0,0,1,0,0,2,98,1.15,0.223,0.296,0.5660000000000001,2.58,1.45,1.33,0.078,53,,7+,
69446,2019,07-12,W 6:3,1,3.0,3,3,15,14,6,4,0,0,1,0,0,1,66,1.2,0.234,0.467,1.181,2.85,1.09,-1.34,-0.18,35,,6,
69446,2019,07-18,L 1:5,1,6.0,2,2,26,22,6,2,1,0,3,0,1,1,92,1.22,0.237,0.385,0.839,2.86,1.21,1.33,0.052,50,L,6,
69446,2019,07-28,W 13:6,1,6.0,3,3,25,24,6,2,0,0,1,0,0,1,91,1.22,0.238,0.28,0.613,2.98,1.0,0.33,-0.079,48,W,7+,
69446,2019,08-03,L 10:13,1,2.1,7,7,16,11,5,1,0,1,4,0,0,3,56,1.29,0.245,0.5630000000000001,1.381,3.62,1.19,-4.58,-0.412,18,,6,
69446,2019,08-09,L 3:6,1,5.2,6,6,31,26,9,2,0,1,4,0,1,3,102,1.35,0.252,0.452,0.99,3.98,1.14,-3.01,-0.272,26,L,6,
69446,2019,08-22,L 1:13,1,2.1,10,10,19,17,10,0,1,3,1,0,1,1,73,1.43,0.267,0.632,1.867,4.83,0.79,-8.63,-0.414,,L,7+,
69446,2019,08-28,L 1:5,1,6.0,4,4,26,23,6,2,0,1,2,0,0,4,103,1.43,0.267,0.308,0.786,4.9,0.98,-0.67,-0.2,46,L,6,
69446,2019,09-03,W 5:4,1,5.0,4,3,21,19,5,3,0,1,2,0,0,4,87,1.42,0.267,0.333,0.912,4.92,1.05,-0.86,-0.221,45,,6,
69446,2019,09-08,W 9:4,1,6.0,2,2,26,26,7,2,0,1,0,0,0,2,100,1.41,0.267,0.269,0.731,4.82,1.1,1.33,0.073,52,,5,
76355,2019,05-02,W 5:4,1,2.2,3,3,15,14,6,1,0,0,1,0,0,2,57,2.63,0.429,0.467,0.967,10.13,1.03,-1.8,-0.191,35,,7+,
76355,2019,05-08,L 0:6,1,3.2,3,3,18,16,5,2,0,0,1,0,1,1,75,2.05,0.367,0.389,0.8260000000000001,8.53,0.92,-1.03,-0.132,39,L,6,
76355,2019,05-14,L 0:4,1,5.0,4,4,20,19,5,0,0,3,1,0,0,4,82,1.6800000000000002,0.327,0.3,1.037,7.94,0.5700000000000001,-1.23,-0.17,44,L,6,
76355,2019,06-30,L 1:9,0,1.0,1,1,5,4,2,1,0,0,0,0,0,0,14,1.7000000000000002,0.34,0.4,1.15,8.03,0.0,-0.45,0.0,,,7+,
76355,2019,07-05,L 1:6,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,10,1.58,0.321,0.0,0.0,7.43,0.08,0.56,0.006,,,5,
76355,2019,07-09,L 4:11,0,1.0,0,0,4,4,1,0,0,0,0,0,0,0,12,1.53,0.317,0.25,0.5,6.91,0.01,0.56,0.0,,,4,
76355,2019,07-11,L 4:8,0,0.1,0,0,1,1,0,0,0,0,0,0,0,0,2,1.5,0.311,0.0,0.0,6.75,0.06,0.25,0.002,,,2,
76355,2019,07-16,L 4:10,0,0.0,2,2,2,1,1,0,0,0,0,0,1,0,10,1.57,0.323,1.0,2.0,7.98,0.13,-1.4,-0.017,,,5,
67604,2019,05-07,L 3:4,1,3.1,2,2,16,13,3,0,0,0,2,1,1,1,59,1.5,0.231,0.375,0.606,5.4,1.12,-0.43,-0.061,45,,7+,
67604,2019,05-18,L 2:5,1,4.1,4,4,23,19,5,2,0,0,3,0,1,1,81,1.7000000000000002,0.25,0.391,0.76,7.04,0.9,-1.52,-0.232,35,L,7+,
67604,2019,09-08,L 3:13,1,1.1,5,5,14,10,6,2,0,1,4,0,0,1,61,2.56,0.333,0.714,1.814,11.0,1.0,-4.86,-0.369,19,L,7+,
69962,2019,05-10,W 12:11,1,2.1,3,3,12,10,4,0,0,1,2,0,0,1,42,2.5700000000000003,0.4,0.5,1.2,11.57,0.96,-1.91,-0.201,36,,7+,
69962,2019,09-28,L 2:5,0,0.2,0,0,2,2,0,0,0,0,0,0,0,0,11,2.0,0.333,0.0,0.0,9.0,0.07,0.3,0.004,,,7+,
61145,2019,03-27,L 1:2,0,0.2,0,0,2,2,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,1.65,0.38,0.084,,,7+,
61145,2019,03-30,L 1:7,0,3.2,2,0,13,12,0,0,0,0,1,0,0,4,56,0.23,0.0,0.077,0.077,0.0,0.15,0.39,0.002,,,3,
61145,2019,04-02,L 2:6,0,3.0,0,0,11,10,1,1,0,0,1,0,0,2,40,0.41,0.042,0.182,0.382,0.0,0.17,1.67,0.029,,,3,
61145,2019,04-07,L 3:4,0,0.2,0,0,2,2,0,0,0,0,0,0,0,0,6,0.38,0.038,0.0,0.0,0.0,0.63,0.38,0.032,,,5,
61145,2019,04-12,W 3:0,0,1.0,0,0,3,3,0,0,0,0,0,0,0,2,13,0.33,0.034,0.0,0.0,0.0,0.56,0.56,0.042,HLD,,5,
61145,2019,04-13,W 5:2,0,1.1,0,0,4,4,0,0,0,0,0,0,0,1,18,0.29,0.03,0.0,0.0,0.0,1.36,1.02,0.139,HLD,,1,
61145,2019,04-16,W 7:2,0,0.1,2,1,3,1,0,0,0,0,2,0,0,0,14,0.47,0.029,0.667,0.667,0.84,2.37,-0.42,-0.089,,,3,
61145,2019,04-17,W 4:2,0,0.2,0,0,3,3,1,1,0,0,0,0,0,0,16,0.53,0.054,0.333,1.0,0.79,1.81,0.21,0.03,,,1,
61145,2019,04-20,L 3:7,0,1.2,0,0,5,5,0,0,0,0,0,0,0,0,18,0.46,0.048,0.0,0.0,0.6900000000000001,1.13,0.99,0.143,,,3,
61145,2019,04-24,W 10:3,0,1.0,2,2,6,6,3,1,0,0,0,0,0,2,19,0.64,0.104,0.5,1.167,1.93,0.03,-1.45,0.0,,,4,
61145,2019,04-30,W 10:9,0,0.0,0,0,2,0,0,0,0,0,2,0,0,0,7,0.79,0.104,1.0,0.0,1.93,2.32,-1.84,-0.185,,,6,
61145,2019,05-03,L 2:7,0,2.0,0,0,8,8,2,0,0,0,0,0,0,3,33,0.81,0.125,0.25,0.5,1.69,0.21,1.11,0.017,,,3,
61145,2019,05-05,L 2:11,0,0.1,5,5,7,6,5,1,0,0,1,0,0,0,21,1.16,0.194,0.857,1.857,4.41,0.04,-4.69,-0.012,,,2,
61145,2019,05-07,W 12:10,0,3.0,0,0,10,10,1,0,0,0,0,0,0,2,37,1.03,0.181,0.1,0.2,3.72,0.58,1.09,0.033,,,2,
61145,2019,05-12,W 2:0,1,5.0,0,0,17,15,1,0,0,0,2,0,0,2,79,0.95,0.161,0.177,0.243,2.96,0.95,2.78,0.278,65,W,5,
61145,2019,05-23,W 2:1,1,4.2,1,1,21,18,6,0,1,0,3,0,0,5,96,1.1,0.19,0.429,0.873,2.79,1.19,1.43,0.121,50,,7+,
61145,2019,05-29,W 4:2,1,6.1,1,1,24,20,3,1,0,0,3,0,0,5,86,1.08,0.184,0.261,0.461,2.55,0.99,2.59,0.205,65,W,6,
61145,2019,06-04,W 8:4,1,5.0,2,2,21,16,4,0,0,0,5,0,0,3,86,1.17,0.191,0.429,0.679,2.68,1.03,0.78,0.084,49,W,6,
61145,2019,06-09,W 3:1,1,6.0,1,1,28,20,4,0,0,0,7,1,1,4,118,1.25,0.193,0.429,0.629,2.53,1.18,2.33,0.2,57,,5,
61145,2019,06-15,W 4:3,1,6.0,1,1,23,20,6,1,0,0,3,0,0,2,86,1.28,0.204,0.391,0.741,2.41,0.92,2.33,0.234,55,W,6,
61145,2019,06-21,W 9:8,1,4.1,5,4,25,20,7,3,0,0,5,0,0,2,90,1.39,0.219,0.48,0.98,2.86,1.14,-1.95,-0.233,28,,6,
61145,2019,07-04,W 4:3,1,6.2,3,3,24,21,3,0,0,1,3,0,0,5,94,1.34,0.212,0.25,0.536,2.98,0.74,0.77,-0.024,58,W,7+,
61145,2019,07-11,L 4:8,1,5.0,4,4,21,17,3,2,0,1,4,0,0,3,91,1.35,0.209,0.333,0.804,3.29,0.87,-1.23,-0.201,44,,7,
61145,2019,07-17,L 2:8,1,4.0,5,5,17,14,6,1,0,1,2,0,0,1,57,1.38,0.221,0.5,1.214,3.73,0.73,-2.78,-0.332,29,L,6,
61145,2019,08-01,W 11:5,1,4.0,5,5,20,15,4,0,0,1,5,0,0,1,92,1.43,0.224,0.45,0.917,4.13,1.27,-2.64,-0.314,30,,7+,
61145,2019,08-08,L 2:13,1,2.1,7,5,21,12,5,1,0,0,7,0,0,0,79,1.54,0.232,0.632,1.132,4.58,1.14,-6.31,-0.344,16,L,7,
61145,2019,09-01,L 6:9,0,2.0,4,4,11,9,4,1,0,1,2,0,0,1,40,1.57,0.239,0.546,1.434,4.91,0.63,-2.29,-0.156,,L,7+,
61145,2019,09-11,L 5:9,0,1.2,0,0,8,3,0,0,0,0,5,0,0,2,42,1.6,0.236,0.625,0.625,4.8100000000000005,0.22,0.64,0.009,,,7+,
61145,2019,09-23,L 1:9,0,4.2,3,3,23,20,7,0,0,0,1,0,2,3,80,1.61,0.244,0.435,0.785,4.86,0.25,0.24,-0.032,,,7+,
61145,2019,09-29,L 0:3,1,4.0,2,2,15,12,2,0,0,0,2,0,1,2,61,1.58,0.241,0.333,0.5,4.85,1.19,1.2,0.095,50,L,6,
61145,2019,10-10,L 5:10,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,6,99.99,0.0,1.0,0.0,0.0,0.43,-0.19,-0.004,,,7+,
76757,2019,04-24,W 10:2,0,1.0,0,0,3,3,0,0,0,0,0,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.01,0.56,0.001,,,7+,
76757,2019,04-27,W 15:1,0,1.0,0,0,3,3,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,,,3,
76757,2019,04-30,L 1:6,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.02,0.56,0.001,,,3,
76757,2019,05-02,W 7:6,0,1.0,0,0,3,3,0,0,0,0,0,0,0,3,13,0.0,0.0,0.0,0.0,0.0,2.64,0.56,0.2,,SV,2,
76757,2019,05-03,L 4:8,0,2.2,0,0,10,9,1,0,0,0,0,0,1,1,35,0.15,0.048,0.2,0.311,0.0,0.41,1.28,0.039,,,1,
76757,2019,05-09,L 4:6,0,1.1,1,1,7,6,2,1,0,1,1,0,0,1,23,0.5,0.111,0.429,1.429,1.13,0.6000000000000001,0.02,-0.042,,,6,
76757,2019,05-11,L 0:12,0,1.0,3,3,7,6,3,1,0,0,1,0,0,1,24,0.89,0.182,0.5710000000000001,1.238,4.0,0.04,-3.05,-0.006,,,2,
76757,2019,05-15,L 3:7,1,4.0,3,3,18,14,3,1,0,1,3,0,0,4,56,1.08,0.191,0.333,0.833,4.85,0.79,-0.78,-0.14,45,L,4,
76757,2019,06-11,L 8:9,0,1.0,1,1,4,3,1,1,0,0,0,0,0,1,19,1.07,0.2,0.25,0.917,5.14,2.44,-0.45,-0.3,,L,7+,
76757,2019,06-12,L 4:5,0,1.0,1,1,6,6,3,1,0,0,0,0,0,0,27,1.2,0.232,0.5,1.167,5.4,2.5700000000000003,-0.45,-0.3,,L,1,
76757,2019,07-13,L 3:13,0,2.2,4,1,16,14,6,0,0,0,1,0,0,0,43,1.42,0.271,0.438,0.866,5.09,0.02,-3.42,-0.005,,,7+,
76757,2019,07-17,W 14:1,0,1.0,0,0,4,4,1,0,0,0,0,0,0,1,17,1.39,0.27,0.25,0.5,4.82,0.0,0.56,0.0,,,4,
76757,2019,07-27,L 1:4,0,0.1,0,0,1,1,0,0,0,0,0,0,0,0,2,1.37,0.267,0.0,0.0,4.74,0.06,0.12,0.002,,,7+,
76757,2019,07-30,L 1:9,0,0.2,2,2,5,3,1,0,1,0,2,0,0,0,18,1.47,0.269,0.6000000000000001,1.6,5.49,0.08,-3.03,-0.012,,,3,
76757,2019,09-05,L 0:3,0,1.0,0,0,3,2,0,0,0,0,1,0,0,0,12,1.45,0.263,0.333,0.333,5.23,0.13,0.56,0.008,,,7+,
65933,2019,05-03,L 4:8,0,0.1,0,0,1,1,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.001,,,7+,
65933,2019,05-04,W 4:1,0,1.0,0,0,3,3,0,0,0,0,0,0,0,2,11,0.0,0.0,0.0,0.0,0.0,0.98,0.56,0.074,HLD,,1,
65933,2019,05-09,L 4:6,0,1.0,0,0,5,5,2,0,0,0,0,0,0,0,18,0.86,0.222,0.4,0.8,0.0,0.24,0.56,0.014,,,5,
65933,2019,05-10,W 12:11,0,3.2,1,1,15,14,4,0,0,0,1,0,0,3,54,1.17,0.261,0.333,0.619,1.5,1.08,1.24,0.146,,,1,
65933,2019,05-17,W 13:2,1,5.0,1,1,18,17,3,0,0,0,1,0,0,6,76,1.0,0.225,0.222,0.399,1.64,0.74,1.78,0.123,62,W,7,
65933,2019,05-23,W 4:2,1,7.0,2,2,24,24,4,0,0,1,0,0,0,9,92,0.8300000000000001,0.203,0.167,0.458,2.0,1.12,1.89,0.167,70,W,6,
65933,2019,05-29,W 8:6,1,5.0,1,1,23,19,5,1,0,0,2,0,2,8,98,0.96,0.217,0.391,0.707,1.96,1.03,1.78,0.125,59,W,6,
65933,2019,06-04,L 1:3,1,5.0,1,1,21,18,3,1,1,0,2,0,0,7,96,0.96,0.208,0.238,0.5710000000000001,1.93,1.27,1.78,0.117,62,L,6,
65933,2019,06-15,L 0:4,1,5.0,1,1,23,18,4,1,0,0,4,0,1,8,100,1.06,0.21,0.391,0.669,1.91,1.32,1.78,0.123,59,L,7+,
65933,2019,06-21,L 0:5,1,4.0,3,3,21,17,3,1,0,0,4,0,0,4,88,1.14,0.206,0.333,0.5690000000000001,2.43,1.57,-0.64,-0.072,44,L,6,
65933,2019,06-27,W 10:5,1,5.1,2,2,25,20,5,2,0,0,3,0,1,8,99,1.18,0.212,0.375,0.725,2.55,0.75,1.61,0.177,55,W,6,
65933,2019,07-04,W 9:3,1,6.0,1,1,24,21,4,1,0,0,2,0,0,4,97,1.16,0.209,0.25,0.488,2.42,0.85,2.33,0.206,62,W,7,
65933,2019,07-11,W 4:0,1,7.2,0,0,27,25,2,1,0,0,2,0,0,13,111,1.07,0.193,0.148,0.268,2.09,0.91,4.19,0.367,86,W,7,
65933,2019,07-17,W 14:1,1,6.1,1,1,24,21,2,0,0,1,3,0,0,4,85,1.04,0.184,0.208,0.446,2.02,0.41,2.31,0.148,66,W,6,
65933,2019,07-27,L 1:4,1,6.0,4,4,27,22,6,0,1,0,4,0,1,4,97,1.1,0.192,0.407,0.771,2.37,0.62,-0.67,-0.194,44,L,7+,
65933,2019,08-03,L 1:5,1,4.0,5,5,22,20,9,1,0,1,1,0,0,4,93,1.18,0.211,0.476,1.126,2.86,0.66,-3.18,-0.288,27,L,7,
65933,2019,08-10,W 7:4,1,8.0,1,1,27,27,3,1,0,1,0,0,0,8,97,1.1,0.202,0.111,0.37,2.69,0.33,3.44,0.172,80,W,7,
65933,2019,08-16,L 4:6,1,2.1,6,6,16,13,7,1,0,2,3,0,0,2,63,1.19,0.216,0.625,1.702,3.27,1.11,-4.17,-0.447,18,L,6,
65933,2019,08-22,W 5:2,1,6.0,2,0,25,22,3,0,0,0,1,0,1,3,96,1.15,0.211,0.208,0.345,3.05,1.12,1.33,0.076,64,W,6,
65933,2019,08-28,L 2:8,1,6.0,5,5,26,24,7,2,0,3,2,0,0,7,86,1.17,0.217,0.346,1.096,3.33,0.77,-1.67,-0.26,43,L,6,
65933,2019,09-08,L 4:9,1,6.0,2,2,25,22,4,1,0,0,3,0,0,5,111,1.17,0.214,0.28,0.507,3.31,0.8,1.33,0.073,58,,7+,
65933,2019,09-15,W 6:1,1,5.1,1,1,21,19,3,1,0,1,2,0,0,4,80,1.16,0.212,0.238,0.607,3.23,0.88,2.03,0.197,60,W,7,
65933,2019,09-26,L 2:4,1,1.0,0,0,6,5,2,0,0,0,1,0,0,0,27,1.18,0.214,0.5,0.9,3.2,1.49,0.56,0.048,48,,7+,
68501,2019,05-03,L 7:11,0,1.0,1,1,4,4,1,0,0,1,0,0,0,1,19,1.0,0.25,0.25,1.25,9.0,0.02,-0.45,-0.003,,,7+,
68501,2019,05-18,L 1:13,1,1.0,5,5,9,6,3,0,0,1,2,0,1,0,51,3.0,0.4,0.667,1.667,27.0,0.92,-4.79,-0.344,25,L,7+,
63111,2019,05-18,L 3:9,1,5.0,3,2,21,18,5,1,0,0,0,0,1,4,74,1.0,0.278,0.286,0.619,3.6,1.33,-0.23,-0.071,51,,7+,
63111,2019,05-24,L 5:8,1,5.0,3,2,24,18,4,0,0,1,4,0,1,2,90,1.3,0.25,0.391,0.78,3.6,1.31,-0.23,-0.054,47,,6,
63111,2019,05-30,W 6:3,1,6.0,2,2,26,23,6,1,0,0,2,0,0,3,96,1.31,0.254,0.32,0.624,3.38,1.19,1.33,0.027,53,,6,
63111,2019,06-05,W 9:2,1,5.1,1,1,27,24,8,0,0,0,3,0,0,0,94,1.5,0.277,0.407,0.741,2.95,1.39,1.36,0.087,45,,6,
63111,2019,06-11,D 1:1,1,5.0,0,0,21,18,4,0,1,0,3,0,0,5,89,1.48,0.267,0.333,0.667,2.39,1.17,2.78,0.288,61,,6,
63111,2019,06-22,L 2:3,1,6.0,3,3,25,22,5,0,0,1,1,0,1,4,92,1.39,0.26,0.292,0.655,2.78,0.78,0.33,-0.053,53,L,7+,
63111,2019,06-28,W 6:2,1,3.0,2,2,15,12,5,1,0,1,3,0,0,0,63,1.5,0.274,0.533,1.283,3.06,1.05,-1.35,-0.179,38,,6,
63111,2019,07-31,L 0:8,1,6.0,0,0,23,20,2,0,0,0,2,0,1,4,88,1.38,0.252,0.217,0.317,2.61,1.05,3.33,0.355,70,,7+,
63111,2019,08-07,L 5:10,1,4.1,7,7,23,20,8,2,0,0,2,1,0,4,88,1.47,0.269,0.435,0.935,3.74,1.2,-4.95,-0.585,21,L,7,
63111,2019,08-13,W 8:7,1,5.0,3,3,23,19,5,1,1,1,4,0,0,2,93,1.5,0.268,0.391,0.97,3.91,1.18,-0.23,-0.141,43,,6,
63111,2019,08-21,W 6:4,1,2.2,3,3,15,12,5,1,0,1,2,0,0,3,54,1.56,0.277,0.467,1.217,4.22,1.13,-2.15,-0.251,37,,7+,
68529,2019,05-21,L 6:10,1,2.0,7,7,16,12,7,5,1,0,3,0,1,0,54,5.0,0.583,0.6880000000000001,1.854,31.5,0.71,-5.91,-0.337,11,L,7+,
69360,2019,05-21,L 1:3,1,0.1,3,3,7,4,3,0,0,0,3,0,0,1,39,18.0,0.75,0.857,1.607,81.0,1.42,-4.1,-0.325,31,L,7+,
64615,2019,05-16,L 3:6,0,1.0,0,0,4,4,1,0,0,0,0,0,0,1,21,1.0,0.25,0.25,0.5,0.0,0.14,0.56,0.008,,,7+,
64615,2019,05-18,L 2:5,0,3.0,0,0,12,9,1,0,0,0,2,0,0,1,53,1.0,0.154,0.273,0.384,0.0,0.66,1.67,0.077,,,2,
64615,2019,05-24,W 7:5,1,4.1,3,3,23,19,6,2,0,0,4,0,0,3,91,1.6800000000000002,0.25,0.435,0.856,3.24,0.93,0.13,0.032,38,,6,
64615,2019,05-30,W 3:2,1,5.0,1,1,21,17,2,0,0,0,2,0,1,5,71,1.35,0.204,0.25,0.368,2.7,1.48,1.78,0.198,62,W,6,
64615,2019,06-05,L 4:5,1,4.0,3,2,19,17,5,1,0,0,1,0,1,1,71,1.38,0.227,0.368,0.721,3.12,1.11,-0.78,-0.089,42,,6,
64615,2019,06-11,W 7:1,1,5.0,1,1,21,17,5,1,0,0,4,0,0,2,83,1.48,0.241,0.429,0.782,2.8200000000000003,1.25,1.78,0.124,51,W,6,
64615,2019,06-22,W 3:2,1,5.0,1,1,20,18,3,1,0,0,2,0,0,5,84,1.39,0.228,0.25,0.472,2.63,1.14,1.78,0.192,60,W,7+,
64615,2019,07-04,L 3:9,1,3.1,5,5,20,17,9,3,0,0,2,0,0,1,72,1.6,0.271,0.55,1.256,3.82,1.1,-3.02,-0.259,21,L,7+,
64615,2019,07-13,L 5:10,0,2.1,3,3,11,10,3,1,0,1,1,0,0,0,37,1.61,0.273,0.364,1.064,4.36,0.29,-1.35,-0.034,,,7+,
64029,2019,05-25,L 3:10,1,2.1,6,6,17,14,8,2,0,0,2,0,0,1,61,4.29,0.5710000000000001,0.588,1.303,23.14,0.99,-5.06,-0.308,16,L,7+,
69539,2019,03-30,W 7:1,0,2.0,0,0,7,6,0,0,0,0,1,0,0,2,20,0.5,0.0,0.143,0.143,0.0,0.07,1.11,0.01,,,7+,
69539,2019,03-31,L 5:6,0,0.1,1,1,3,2,1,0,0,0,1,0,0,0,10,1.29,0.125,0.667,1.167,3.86,2.33,-0.42,-0.071,,L,1,
69539,2019,04-02,W 5:0,0,1.0,0,0,4,4,1,0,0,0,0,0,0,1,15,1.2,0.167,0.25,0.5,2.7,0.09,0.56,0.008,,,2,
69539,2019,04-04,L 6:7,0,0.0,2,2,2,2,2,0,0,1,0,0,0,0,7,1.8,0.286,1.0,3.5,8.1,0.66,-2.0,-0.125,,,2,
69539,2019,04-06,W 9:7,0,1.0,1,1,5,4,1,1,0,0,1,0,0,2,25,1.85,0.278,0.4,0.9,8.31,1.35,-0.08,-0.033,,,2,
69539,2019,04-10,L 1:3,0,0.1,0,0,2,2,0,0,0,0,0,0,0,0,10,1.71,0.25,0.0,0.0,7.71,0.26,-0.02,0.0,,,4,
69539,2019,04-13,L 5:7,0,1.0,0,0,2,2,0,0,0,0,0,0,0,1,9,1.41,0.227,0.0,0.0,6.35,0.45,1.57,0.036,,,3,
69539,2019,04-14,L 1:8,0,1.2,2,1,10,6,1,1,0,0,2,0,1,1,41,1.5,0.214,0.4,0.733,6.14,0.12,-1.87,-0.021,,,1,
69539,2019,04-17,W 8:6,0,1.1,0,0,5,4,0,0,0,0,1,0,0,2,25,1.38,0.188,0.2,0.2,5.19,2.05,1.02,0.153,,,3,
69539,2019,04-19,L 5:6,0,1.2,1,1,7,6,2,0,0,0,1,0,0,1,27,1.45,0.211,0.429,0.762,5.23,2.45,0.97,0.175,,L,2,
69539,2019,05-08,L 4:5,0,1.0,0,0,5,5,2,0,0,0,0,0,0,2,22,1.5,0.233,0.4,0.8,4.76,0.34,0.43,0.017,,,7+,
69539,2019,05-09,W 13:6,0,2.0,0,0,7,7,2,0,0,0,0,0,0,2,26,1.43,0.24,0.286,0.5710000000000001,4.05,0.28,2.46,0.042,,,1,
69539,2019,05-12,W 10:9,0,1.0,2,2,9,7,4,2,0,0,0,0,2,1,28,1.6,0.281,0.667,1.524,5.02,0.4,-2.45,-0.105,,,3,
69539,2019,05-15,W 8:4,0,0.2,0,0,5,4,2,0,0,0,1,0,0,0,24,1.73,0.295,0.6000000000000001,1.1,4.8,1.01,0.3,0.016,,,3,
